CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,WMI,ManufacturerFullName,ManufacturerCommonName,ManufacturerParent,Make,Model,ModelYear,VehicleType,Series,Trim,Series2,Trim2,BodyClass,DoorsCount,EngineModel,DisplacementCC,TransmissionStyle,PlantCity,PlantState,PlantCountry,AdaptiveCruiseControl,ElectronicStabilityControl,ForwardCollisionWarning,LaneDepartureWarning,AntilockBrakeSystem,AutomaticEmergencyBraking,BlindSpotMonitoring,LaneKeepSystem,RearVisibilityCamera,DriverAssist,AdaptiveHeadlights,ParkAssist,VINDecodedOn,ManufacturerId,PlantCompanyName,WheelBaseType,TrackWidth,GrossVehicleWeightRating,CurbWeightLB,WheelBaseIN,WheelBaseUpToIN,WheelsCount,TruckBedType,TruckBedLengthIN,TrailerTypeConnection,TrailerLengthFT,BusFloorConfigurationType,MotorcycleSuspensionType,MotorcycleChassisType,SeatsCount,SeatRowsCount,TransmissionSpeeds,DriveType,AxlesCount,AxleConfiguration,BrakeSystemType,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryType,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineStrokeCycles,EngineCylindersCount,EngineCoolingType,FuelTypePrimary,FuelTypeSecondary,FuelDeliveryInjectionType,EngineConfiguration,EnginePowerKW,EngineBrakeHP,EngineBrakeUpToHP,EngineValveTrainDesign,EngineElectrificationLevel,EngineTurbo,SeatBeltsType,Pretensioner,AirBagLocFront,AirBagLocKnee,AirBagLocSide,AirBagLocCurtain,AirBagLocSeatCushion,TractionControl,VINDecodeError,CustomMotorcycleType,TruckBodyCabType,TrailerBodyType,BusType,TPMS,ActiveSafetySysNote,DynamicBrakeSupport,PedestrianAutomaticEmergencyBrak,AutoReverseSystem,AutomaticPedestrianAlertingSound,CAN_AACN,EDR,KeylessIgnition,DaytimeRunningLight,LowerBeamHeadlampLightSource,SemiautomaticHeadlampBeamSwitchi,AdaptiveDrivingBeam,SAEAutomationLevel,SAEAutomationLevel_to,RearCrossTrafficAlert,GrossCombinationWeightRating,GrossCombinationWeightRatingUpTo,NCSANote,NCSAMappingException,NCSAMapExcApprovedOn,NCSAMapExcApprovedBy,GrossVehicleWeightRatingUpTo,ErrorText,BatteryInfo,DestinationMarket,DisplacementCI,DisplacementL,EntertainmentSystem,SteeringLocation,Windows,BrakeSystemDesc,BatteryA,BatteryV,BatteryKWh,EVDriveUnit,Note,WheelSizeFront,WheelSizeRear,OtherRestraintSystemInfo,OtherEngineInfo,BatteryA_to,BatteryV_to,BatteryKWh_to,BasePrice,TopSpeedMPH,SuggestedVIN,PossibleValues,BusLength,OtherBusInfo,OtherMotorcycleInfo,OtherTrailerInfo,AdditionalErrorText_,VehicleDescriptor,CASEWGT,PSUSTRAT,VERSION
9312,21,9,1-21-2018-009-04,4,2,19XFC2F58HE2,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2017,PASSENGER CAR,LX,,,,Sedan/Saloon,4,K20C2,1995,Continuously Variable Transmission (CVT),GREENSBURG,INDIANA,UNITED STATES (USA),Optional,Standard,Optional,Optional,Standard,Optional,,Optional,Standard,,,,26MAY2020:12:41:33.590,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,106.30,,4,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,,4x2,2,,,,,,,,,Honda,4,4,Water,Gasoline,,Sequential Fuel Injection (SFI),In-Line,117.82,158.00,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,Standard,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Indirect,,Standard,,Standard,,,,,Standard,,Standard,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,121.742369468,1.995000,,Left Hand Drive (LHD),,,,,,,,16,16,,,,,,19540,,,,,,,,,19XFC2F5*HE******,684.739806402225,11,3
9212,59,7,1-59-2018-007-05,5,1,1B3CB3HA2BD1,1B3,FCA US LLC,Chrysler,,DODGE,Caliber,2011,PASSENGER CAR,PM,Mainstreet,M (Medium),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:38.870,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,Yes,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,"U.S., Canada, Mexico, Other Export Market (BUX)",122.04748818946,2.0,,Left Hand Drive (LHD),,,,,,,,,,Active Seatbelts for all seating positions.,"Sales Code for Engine - ECN,ECP. Sales Code for CNG Non-Turbo Engine - ECQ",,,,,,,,,,,,,1B3CB3HA*BD******,62.0292182713193,6,3
9242,18,5,1-18-2018-005-06,6,1,1B3CC5FB3AN2,1B3,FCA US LLC,Chrysler,,DODGE,Avenger,2010,PASSENGER CAR,JS,SXT or R/T,P (Premium),,Sedan/Saloon,4,,2400.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:41.433,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,Yes,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,"U.S., Canada, Mexico, Other Export Market (BUX)",146.45698582735,2.4,,Left Hand Drive (LHD),,,,,,,,,,Active Seatbelts for all seating positions.,"Sales Code for Engine - EDG,ED3",,,,,,,,,,,,,1B3CC5FB*AN******,222.029928600094,6,3
9037,21,1,1-21-2018-001-09,9,1,1B3ES56CX5D1,1B3,FCA US LLC,Chrysler,,DODGE,Neon,2005,PASSENGER CAR,PL,SXT / SX 2.0 Sport,,,Sedan/Saloon,4,,2000,,,,,,,,,,,,,,,,,26MAY2020:12:41:44.810,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),,,,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,"U.S., Canada",122.0474881894,2,,,,,,,,,,,,Sales Code: CGS,"Engine Info: 16V , Sales Code: ECB",,,,,,,,,,,,,1B3ES56C*5D******,181.309565214144,11,3
9123,16,4,1-16-2018-004-07,7,1,1B3HB28B38D5,1B3,FCA US LLC,Chrysler,,DODGE,Caliber,2008,PASSENGER CAR,PM,SE,L (Low Line),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:45.247,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,"U.S., Canada, Mexico, Other Export Market (BUX)",122.04748818946,2.0,,Left Hand Drive (LHD),,,,,,,,,,Restraint System air bags front next generation multi stage sales code(CGI) with side air bags sales code (CGS) or (CJ4),Engine Info: 16V DOHC Dual VVT  Sales Code: ECN,,,,,,,,,,,,,1B3HB28B*8D******,764.334607453308,5,3
9123,16,4,1-16-2018-004-07,7,2,1B3HB48A59D1,1B3,FCA US LLC,Chrysler,,DODGE,Caliber,2009,PASSENGER CAR,PM,SXT,H (High Line),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:46.777,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,"U.S., Canada, Mexico, Other Export Market (BUX)",122.04748818946,2.0,,Left Hand Drive (LHD),,,,,,,,,,Restraint System air bags front next generation multi stage sales code(CGI) with side air bags sales code (CGS) or (CJ4),Sales Code for Engine - ECN,,,,,,,,,,,,,1B3HB48A*9D******,764.334607453308,5,3
9170,13,9,1-13-2018-009-05,5,1,1B3HB48B07D2,1B3,FCA US LLC,Chrysler,,DODGE,Caliber,2007,PASSENGER CAR,PM,SXT,H (High Line),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:47.230,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,"U.S., Canada, Mexico, Other Export Market (BUX)",122.04748818946,2.0,,Left Hand Drive (LHD),,,,,,,,,,Restraint System air bags front next generation multi stage sales code(CGI) with side air bags sales code (CGS) or (CJ4),Engine Info: 16V DOHC Dual VVT  Sales Code: ECN,,,,,,,,,,,,,1B3HB48B*7D******,82.2352646616749,7,3
9133,24,6,1-24-2018-006-09,9,1,1B4GP25381B2,1B4,FCA US LLC,Chrysler,,DODGE,Caravan/Grand Caravan,2001,MULTIPURPOSE PASSENGER VEHICLE (MPV),RS,SE,L Series,,Van,,,3300.0,,FENTON,MISSOURI,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:51.793,994,St Louis Assembly South,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,Hydraulic,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,,,,,,,,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,201.37835551261,3.3,,,,,,,,,,,,,"Engine Info: FFV,Sales Code:EGM",,,,,,,,,,,,,1B4GP253*1B******,1145.9784807475,1,3
9493,20,20,1-20-2018-020-09,9,1,1B4HR28N21F5,1B4,FCA US LLC,Chrysler,,DODGE,Durango,2001,MULTIPURPOSE PASSENGER VEHICLE (MPV),AN/DN,Base,L Series,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,4700.0,,NEWARK,DELAWARE,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:52.997,994,Newark Assembly,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,Hydraulic,,,,,,,,,8,,Gasoline,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,,,,,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,286.81159724524,4.7,,,,,,,,,,,,,Sales Code: EVA,,,,,,,,,,,,,1B4HR28N*1F******,208.080467255866,11,3
9496,20,23,1-20-2018-023-10,10,1,1B4HR28Y1XF6,1B4,FCA US LLC,Chrysler,,DODGE,Durango,1999,MULTIPURPOSE PASSENGER VEHICLE (MPV),,Base,L Series,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,5200.0,,NEWARK,DELAWARE,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:53.310,994,Newark Assembly,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,Hydraulic,,,,,,,,,8,,Gasoline,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,317.32346929260,5.2,,,,,,,,,,,,,Electronic fuel injection,,,,,,,,,,,,,1B4HR28Y*XF******,1150.76214501447,11,3
9212,59,7,1-59-2018-007-05,5,2,1B4HS28Y0WF1,1B4,FCA US LLC,Chrysler,,DODGE,Durango,1998,MULTIPURPOSE PASSENGER VEHICLE (MPV),,Base,L Series,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,5200.0,,NEWARK,DELAWARE,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:56.497,994,Newark Assembly,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,,,8,,Gasoline,,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,317.32346929260,5.2,,,,,,,,,,,,,Sales Code:ELF,,,,,,,,,,,,,1B4HS28Y*WF******,62.0292182713193,6,3
9329,24,13,1-24-2018-013-10,10,1,1B4HS38N72F1,1B4,FCA US LLC,Chrysler,,DODGE,Durango,2002,MULTIPURPOSE PASSENGER VEHICLE (MPV),DN,Sport/SXT,M Series,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,4700.0,,NEWARK,DELAWARE,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:58.013,994,Newark Assembly,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,,,8,,Gasoline,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,,,,,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,286.81159724524,4.7,,,,,,,,,Body Type: Hatchback for PT Cruiser,,,,Sales Code: EVA,,,,,,,,,,,,,1B4HS38N*2F******,5596.43120114642,1,3
9997,26,39,1-26-2018-039-08,8,2,1B7GL22X01S1,1B7,FCA US LLC,Chrysler,,DODGE,Dakota,2001,TRUCK,AN/DN,Base,L Series,,Pickup,2,,3900.0,,DETROIT,MIAMI,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:42:02.933,994,Dodge City Assembly,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4x2,,,Hydraulic,,,,,,,,,6,,Gasoline,,Multipoint Fuel Injection (MPFI),V-Shaped,,,,,,,,,,,,,,,0,Not Applicable,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,237.99260196945,3.9,,,,,,,,,Cab Type: Club Cab,,,,Sales Code:EHC,,,,,,,,,,,,,1B7GL22X*1S******,155.104357291431,10,3
9879,59,24,1-59-2018-024-04,4,2,1C3BC1FB9BN6,1C3,FCA US LLC,Chrysler,,CHRYSLER,200,2011,PASSENGER CAR,JS,Touring,E (Economy),,Sedan/Saloon,4,,2400.0,,,,,,,,,,,,,,,,,26MAY2020:12:42:10.480,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,Yes,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,"U.S., Canada",146.45698582735,2.4,,Left Hand Drive (LHD),,,,,,,,,,Chrsyler 200 sedans has supplemental Side curtain front & rear airbags (CJ2),"Sales Code for Engine - EDG,ED3,ED7",,,,,,,,,,,,,1C3BC1FB*BN******,1129.4729239671,6,3
9983,21,36,1-21-2018-036-07,7,1,1C3CCBBB7DN5,1C3,FCA US LLC,Chrysler,,CHRYSLER,200,2013,PASSENGER CAR,,Touring,,,Sedan/Saloon,4,,2400.0,,,,,,,,,,,,,,,,,26MAY2020:12:42:16.247,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,146.45698582735,2.4,,Left Hand Drive (LHD),,,,,,,,,,Frontal airbag at outboard seating position,"Sales Codes: ED3, EDG, ED6, ED7",,,,,,,,,,,,,1C3CCBBB*DN******,493.361239584992,11,3
9878,13,43,1-13-2018-043-04,4,1,1C3CCCBB5FN6,1C3,FCA US LLC,Chrysler,,CHRYSLER,200,2015,PASSENGER CAR,,200S,,,Sedan/Saloon,4,,2400.0,,STERLING HEIGHTS,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:42:29.480,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,146.45698582735,2.4,,Left Hand Drive (LHD),,,,,,,,,,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,"Sales Code: ED3,ED6,ED7,ED8,EDD,EDE",,,,,,,,,,,,,1C3CCCBB*FN******,2892.52021426962,7,3
9571,18,14,1-18-2018-014-04,4,2,1C3CCCDG8FN6,1C3,FCA US LLC,Chrysler,,CHRYSLER,200,2015,PASSENGER CAR,,200S,,,Sedan/Saloon,4,,3600.0,,STERLING HEIGHTS,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:42:31.200,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,AWD/All Wheel Drive,,,,,,,,,,,,6,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,219.68547874103,3.6,,Left Hand Drive (LHD),,,,,,,,,,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,Sales Code: ERB,,,,,,,,,,,,,1C3CCCDG*FN******,340.419079739698,6,3
10056,21,37,1-21-2018-037-03,3,2,1C3CCCFB7FN6,1C3,FCA US LLC,Chrysler,,CHRYSLER,200,2015,PASSENGER CAR,,LX,,,Sedan/Saloon,4,,2400.0,,STERLING HEIGHTS,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:42:31.840,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,146.45698582735,2.4,,Left Hand Drive (LHD),,,,,,,,,,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,"Sales Code: ED3,ED6,ED7,ED8,EDD,EDE",,,,,,,,,,,,,1C3CCCFB*FN******,211.655151651881,11,3
9660,14,15,1-14-2018-015-07,7,1,1C3CDFAA1DD2,1C3,FCA US LLC,Chrysler,,DODGE,Dart,2013,PASSENGER CAR,,SE/Aero,,,Sedan/Saloon,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:42:32.230,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,122.04748818946,2.0,,Left Hand Drive (LHD),,,,,,,,,,Frontal airbag at outboard seating position,"Sales Codes: ECK, ECN, ECT",,,,,,,,,,,,,1C3CDFAA*DD******,1939.20839149092,8,3
9207,23,9,1-23-2018-009-05,5,1,1C3CDFAHXDD2,1C3,FCA US LLC,Chrysler,,DODGE,Dart,2013,PASSENGER CAR,,SE/Aero,,,Sedan/Saloon,4,,1400.0,,,,,,,,,,,,,,,,,26MAY2020:12:42:34.043,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,Yes,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,85.43324173262,1.4,,Left Hand Drive (LHD),,,,,,,,,,Frontal airbag at outboard seating position,Sales Codes: EAF,,,,,,,,,,,,,1C3CDFAH*DD******,50.4532248975682,5,3
9060,24,2,1-24-2018-002-07,7,2,1C3CDFBA6DD3,1C3,FCA US LLC,Chrysler,,DODGE,Dart,2013,PASSENGER CAR,,SXT,,,Sedan/Saloon,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:42:35.077,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,122.04748818946,2.0,,Left Hand Drive (LHD),,,,,,,,,,Frontal airbag at outboard seating position,"Sales Codes: ECK, ECN, ECT",,,,,,,,,,,,,1C3CDFBA*DD******,483.509866304557,1,3
9266,21,8,1-21-2018-008-03,3,1,1C3CDFBB8ED7,1C3,FCA US LLC,Chrysler,,DODGE,Dart,2014,PASSENGER CAR,,SXT,,,Sedan/Saloon,4,,2400.0,,,,,,,,,,,,,,,,,26MAY2020:12:42:39.687,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,146.45698582735,2.4,,Left Hand Drive (LHD),,,,,,,,,,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,"Sales Code: ED3,ED6,ED7,EDG",,,,,,,,,,,,,1C3CDFBB*ED******,29.4463271254006,11,3
9425,18,9,1-18-2018-009-04,4,1,1C3CDFEB5GD5,1C3,FCA US LLC,Chrysler,,DODGE,Dart,2016,PASSENGER CAR,PF,GT,,,Sedan/Saloon,4,,2400.0,,BELVIDERE,ILLINOIS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:42:43.640,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,FCA,,4,,Gasoline,,,In-Line,,,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,146.45698582735,2.4,,Left Hand Drive (LHD),,,,,,,,,,,"Sales Code - ED6,ED8,EDD,EDE",,,,,,,,,,,,,1C3CDFEB*GD******,479.314677821442,6,3
9303,13,15,1-13-2018-015-03,3,1,1C3CDZAB2EN1,1C3,FCA US LLC,Chrysler,,DODGE,Avenger,2014,PASSENGER CAR,,SE,,,Sedan/Saloon,4,,2400.0,,,,,,,,,,,,,,,,,26MAY2020:12:42:46.090,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,146.45698582735,2.4,,Left Hand Drive (LHD),,,,,,,,,,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,"Sales Code: ED3,ED6,ED7,EDG",,,,,,,,,,,,,1C3CDZAB*EN******,1269.72929176768,7,3
9714,32,40,1-32-2018-040-05,5,2,1C3CDZAB8DN6,1C3,FCA US LLC,Chrysler,,DODGE,Avenger,2013,PASSENGER CAR,,SE,,,Sedan/Saloon,4,,2400.0,,,,,,,,,,,,,,,,,26MAY2020:12:42:49.013,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,146.45698582735,2.4,,Left Hand Drive (LHD),,,,,,,,,,Frontal airbag at outboard seating position,"Sales Codes: ED3, EDG, ED6, ED7",,,,,,,,,,,,,1C3CDZAB*DN******,74.879959450745,7,3
