CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDROBTAINED,EDRMETHOD,CASEWGT,PSUSTRAT,VERSION
30027,30,48,1-30-2023-048-03,3,2,1,2,169.4148637,10,8
30031,31,42,1-31-2023-042-06,6,1,1,1,388.6737871,6,8
30033,23,53,1-23-2023-053-06,6,1,1,1,306.7994571,5,8
31868,33,65,1-33-2023-065-06,6,1,1,1,63.83740727,12,8
31868,33,65,1-33-2023-065-06,6,2,1,1,63.83740727,12,8
31869,33,66,1-33-2023-066-03,3,1,1,2,23.11845559,12,8
31870,19,121,1-19-2023-121-05,5,1,5,0,43.48554189,9,8
31870,19,121,1-19-2023-121-05,5,2,1,1,43.48554189,9,8
31871,19,122,1-19-2023-122-10,10,1,3,0,4439.832641,9,8
31872,12,99,1-12-2023-099-03,3,1,1,1,239.3521142,9,8
31873,12,100,1-12-2023-100-08,8,1,1,3,289.2033845,9,8
31874,12,101,1-12-2023-101-09,9,1,1,1,1301.99737,9,8
31874,12,101,1-12-2023-101-09,9,2,2,1,1301.99737,9,8
31875,77,104,1-77-2023-104-05,5,1,3,0,76.33062011,9,8
31876,59,130,1-59-2023-130-08,8,1,1,1,68.93561693,6,8
31878,20,98,1-20-2023-098-02,2,1,1,3,28.16135447,11,8
31879,17,146,1-17-2023-146-06,6,1,1,3,351.1214809,4,8
31879,17,146,1-17-2023-146-06,6,2,1,3,351.1214809,4,8
31880,17,147,1-17-2023-147-08,8,1,1,1,155.6720082,4,8
31881,66,82,1-66-2023-082-06,6,1,1,2,236.8937309,6,8
31881,66,82,1-66-2023-082-06,6,2,4,0,236.8937309,6,8
31882,30,129,1-30-2023-129-05,5,1,1,2,55.2939157,10,8
31886,11,76,1-11-2023-076-05,5,1,1,4,262.1111357,8,8
31887,24,98,1-24-2023-098-03,3,1,1,1,405.0813673,1,8
31887,24,98,1-24-2023-098-03,3,2,3,0,405.0813673,1,8
31888,24,99,1-24-2023-099-03,3,1,1,2,405.0813673,1,8
31888,24,99,1-24-2023-099-03,3,2,3,0,405.0813673,1,8
31889,13,125,1-13-2023-125-03,3,1,1,1,455.8415625,7,8
31890,13,126,1-13-2023-126-06,6,1,1,1,991.6733388,7,8
30034,23,54,1-23-2023-054-06,6,1,3,0,306.7994571,5,8
30035,77,40,1-77-2023-040-04,4,1,1,1,1726.664396,9,8
30035,77,40,1-77-2023-040-04,4,2,1,1,1726.664396,9,8
30036,77,41,1-77-2023-041-03,3,1,1,1,425.128406,9,8
30037,54,38,1-54-2023-038-09,9,1,1,1,444.8206212,9,8
30038,54,39,1-54-2023-039-06,6,1,1,1,205.9832824,9,8
30038,54,39,1-54-2023-039-06,6,2,3,0,205.9832824,9,8
30039,48,35,1-48-2023-035-06,6,2,1,3,314.2179504,12,8
30040,48,36,1-48-2023-036-01,1,2,9,0,72.66818926,12,8
30040,48,36,1-48-2023-036-01,1,3,9,0,72.66818926,12,8
30041,48,37,1-48-2023-037-03,3,1,9,0,99.01026704,12,8
30042,59,62,1-59-2023-062-03,3,2,2,1,62.48884163,6,8
30043,59,63,1-59-2023-063-04,4,1,3,0,191.2133933,6,8
30044,59,64,1-59-2023-064-03,3,1,1,1,62.48884163,6,8
30044,59,64,1-59-2023-064-03,3,2,3,0,62.48884163,6,8
30045,59,65,1-59-2023-065-04,4,1,1,3,191.2133933,6,8
30045,59,65,1-59-2023-065-04,4,2,9,0,191.2133933,6,8
30046,12,50,1-12-2023-050-04,4,1,1,1,565.5945473,9,8
30048,33,34,1-33-2023-034-07,7,1,1,1,115.1978997,12,8
30049,33,35,1-33-2023-035-04,4,1,3,0,39.31616505,12,8
30049,33,35,1-33-2023-035-04,4,2,1,1,39.31616505,12,8
30050,33,36,1-33-2023-036-06,6,1,4,0,39.835635,12,8
30051,17,70,1-17-2023-070-08,8,1,3,0,96.51236051,4,8
30052,17,71,1-17-2023-071-04,4,1,1,1,225.975034,4,8
30053,17,72,1-17-2023-072-07,7,1,2,1,618.5351663,4,8
30054,17,73,1-17-2023-073-03,3,1,1,1,70.76101213,4,8
30054,17,73,1-17-2023-073-03,3,2,1,1,70.76101213,4,8
30055,20,56,1-20-2023-056-06,6,1,1,1,149.7987977,11,8
30055,20,56,1-20-2023-056-06,6,3,1,1,149.7987977,11,8
30057,20,58,1-20-2023-058-07,7,1,3,0,432.4754307,11,8
30057,20,58,1-20-2023-058-07,7,2,1,1,432.4754307,11,8
30058,24,65,1-24-2023-065-06,6,1,10,0,829.5859352,1,8
30059,24,66,1-24-2023-066-01,1,1,4,0,118.487397,1,8
30059,24,66,1-24-2023-066-01,1,2,3,0,118.487397,1,8
30060,14,35,1-14-2023-035-03,3,2,9,0,431.8142823,8,8
30062,14,37,1-14-2023-037-04,4,1,1,1,1381.614071,8,8
30063,13,72,1-13-2023-072-02,2,1,5,0,192.8810505,7,8
30063,13,72,1-13-2023-072-02,2,2,5,0,192.8810505,7,8
30064,16,55,1-16-2023-055-01,1,1,3,0,57.74795326,5,8
30064,16,55,1-16-2023-055-01,1,3,3,0,57.74795326,5,8
32127,22,89,1-22-2023-089-08,8,1,3,0,67.19881414,12,8
32128,76,107,1-76-2023-107-10,10,1,3,0,29.09071435,3,8
32131,26,119,1-26-2023-119-03,3,1,3,0,267.8742129,10,8
32132,26,120,1-26-2023-120-04,4,1,1,1,937.8594998,10,8
32133,21,112,1-21-2023-112-01,1,1,1,1,75.10741096,11,8
32134,21,113,1-21-2023-113-01,1,1,3,0,75.10741096,11,8
32135,15,203,1-15-2023-203-03,3,2,1,1,43.48936057,1,8
32139,29,85,1-29-2023-085-04,4,1,1,1,2702.164096,2,8
32139,29,85,1-29-2023-085-04,4,2,5,0,2702.164096,2,8
32141,15,208,1-15-2023-208-08,8,2,5,0,41.94603041,1,8
32141,15,208,1-15-2023-208-08,8,1,5,0,41.94603041,1,8
32142,15,209,1-15-2023-209-04,4,2,9,0,160.05537,1,8
32143,73,161,1-73-2023-161-06,6,1,7,0,52.74842825,3,8
32145,10,158,1-10-2023-158-03,3,2,2,1,148.8444507,4,8
32147,23,90,1-23-2023-090-08,8,1,1,1,256.334272,5,8
32148,23,91,1-23-2023-091-01,1,1,4,0,58.2037301,5,8
32149,23,92,1-23-2023-092-03,3,2,1,1,265.7656391,5,8
32150,59,139,1-59-2023-139-07,7,1,3,0,545.8177439,6,8
32150,59,139,1-59-2023-139-07,7,2,3,0,545.8177439,6,8
32151,59,140,1-59-2023-140-02,2,1,5,0,47.45671854,6,8
32151,59,140,1-59-2023-140-02,2,2,1,1,47.45671854,6,8
32152,59,141,1-59-2023-141-08,8,1,9,0,59.96694194,6,8
32153,59,142,1-59-2023-142-07,7,1,5,0,545.8177439,6,8
32154,77,111,1-77-2023-111-06,6,1,1,3,945.2423915,9,8
32155,77,112,1-77-2023-112-08,8,2,3,0,290.4779251,9,8
30065,16,56,1-16-2023-056-02,2,1,1,1,38.42221025,5,8
30065,16,56,1-16-2023-056-02,2,2,3,0,38.42221025,5,8
30066,16,57,1-16-2023-057-03,3,2,1,1,373.1888429,5,8
30067,52,66,1-52-2023-066-08,8,1,3,0,27.7644864,12,8
30067,52,66,1-52-2023-066-08,8,2,1,1,27.7644864,12,8
30068,52,67,1-52-2023-067-07,7,1,3,0,240.2134794,12,8
30068,52,67,1-52-2023-067-07,7,2,1,1,240.2134794,12,8
30069,52,68,1-52-2023-068-03,3,1,1,2,27.36080809,12,8
30071,31,43,1-31-2023-043-04,4,1,9,0,335.5718826,6,8
30072,31,44,1-31-2023-044-02,2,1,5,0,194.4867666,6,8
30073,73,70,1-73-2023-070-03,3,2,1,1,31.6102783,3,8
30074,73,71,1-73-2023-071-07,7,1,1,1,85.88909466,3,8
30075,73,72,1-73-2023-072-10,10,1,2,1,181.237238,3,8
30076,73,73,1-73-2023-073-10,10,1,3,0,181.237238,3,8
30077,10,87,1-10-2023-087-02,2,2,10,0,21.75120523,4,8
30077,10,87,1-10-2023-087-02,2,1,9,0,21.75120523,4,8
30078,10,88,1-10-2023-088-06,6,1,1,1,349.5146262,4,8
30078,10,88,1-10-2023-088-06,6,3,1,1,349.5146262,4,8
30079,10,89,1-10-2023-089-06,6,1,9,0,349.5146262,4,8
30080,10,90,1-10-2023-090-06,6,2,1,3,349.5146262,4,8
30081,28,37,1-28-2023-037-10,10,2,3,0,386.4250041,3,8
30082,28,38,1-28-2023-038-09,9,1,1,1,112.1768599,3,8
30083,28,39,1-28-2023-039-09,9,1,5,0,112.1768599,3,8
30084,76,45,1-76-2023-045-10,10,1,3,0,20.2332601,3,8
30085,76,46,1-76-2023-046-04,4,1,2,1,18.58279621,3,8
30086,76,47,1-76-2023-047-06,6,1,1,2,21.42934359,3,8
30087,32,75,1-32-2023-075-03,3,1,1,1,672.7883096,7,8
30088,32,76,1-32-2023-076-08,8,1,5,0,638.6767521,7,8
30088,32,76,1-32-2023-076-08,8,2,1,3,638.6767521,7,8
30089,32,77,1-32-2023-077-04,4,2,5,0,2609.475723,7,8
30090,32,78,1-32-2023-078-05,5,1,3,0,150.053128,7,8
30091,18,41,1-18-2023-041-03,3,1,1,1,211.8370324,6,8
30091,18,41,1-18-2023-041-03,3,2,1,1,211.8370324,6,8
30092,18,42,1-18-2023-042-04,4,1,2,1,624.4863201,6,8
30094,66,38,1-66-2023-038-10,10,1,3,0,112.3254186,6,8
30095,27,49,1-27-2023-049-09,9,1,1,1,166.3535389,3,8
30095,27,49,1-27-2023-049-09,9,2,3,0,166.3535389,3,8
30096,27,50,1-27-2023-050-09,9,2,1,1,166.3535389,3,8
30097,27,51,1-27-2023-051-03,3,2,1,1,23.5833643,3,8
30098,22,36,1-22-2023-036-06,6,2,3,0,172.1607613,12,8
31929,22,81,1-22-2023-081-05,5,2,3,0,42.90235109,12,8
31930,22,82,1-22-2023-082-06,6,1,1,1,86.10558513,12,8
31935,30,132,1-30-2023-132-03,3,2,1,1,263.5786394,10,8
31939,15,195,1-15-2023-195-07,7,2,9,0,913.0252333,1,8
31940,15,196,1-15-2023-196-05,5,1,9,0,16.3363181,1,8
31942,33,67,1-33-2023-067-03,3,1,1,1,23.11845559,12,8
31943,30,133,1-30-2023-133-06,6,1,1,1,573.409559,10,8
31943,30,133,1-30-2023-133-06,6,2,1,1,573.409559,10,8
31944,21,106,1-21-2023-106-04,4,1,1,3,1523.126417,11,8
31945,23,85,1-23-2023-085-03,3,1,9,0,181.4819258,5,8
31945,23,85,1-23-2023-085-03,3,3,9,0,181.4819258,5,8
31945,23,85,1-23-2023-085-03,3,4,2,1,181.4819258,5,8
31947,77,105,1-77-2023-105-02,2,1,1,1,78.87882297,9,8
31947,77,105,1-77-2023-105-02,2,2,1,1,78.87882297,9,8
31948,77,106,1-77-2023-106-02,2,1,3,0,78.87882297,9,8
31948,77,106,1-77-2023-106-02,2,2,1,1,78.87882297,9,8
31949,77,107,1-77-2023-107-01,1,1,3,0,218.3973427,9,8
31949,77,107,1-77-2023-107-01,1,2,5,0,218.3973427,9,8
30101,15,95,1-15-2023-095-03,3,1,1,1,61.83272153,1,8
30104,15,98,1-15-2023-098-04,4,1,9,0,202.1961405,1,8
30107,30,51,1-30-2023-051-03,3,1,1,1,218.3975352,10,8
30107,30,51,1-30-2023-051-03,3,2,5,0,218.3975352,10,8
30108,21,42,1-21-2023-042-03,3,1,9,0,154.5401331,11,8
30110,21,44,1-21-2023-044-08,8,1,3,0,131.360103,11,8
30112,29,33,1-29-2023-033-04,4,1,9,0,273.5266694,2,8
30113,29,34,1-29-2023-034-04,4,1,2,1,273.5266694,2,8
30113,29,34,1-29-2023-034-04,4,2,1,1,273.5266694,2,8
30114,29,35,1-29-2023-035-08,8,1,1,2,71.98541694,2,8
30114,29,35,1-29-2023-035-08,8,2,3,0,71.98541694,2,8
30115,66,39,1-66-2023-039-10,10,1,2,1,112.3254186,6,8
30117,15,100,1-15-2023-100-04,4,1,1,1,202.1961405,1,8
30117,15,100,1-15-2023-100-04,4,2,9,0,202.1961405,1,8
30119,25,65,1-25-2023-065-09,9,1,3,0,2416.8057,2,8
30121,22,38,1-22-2023-038-03,3,1,1,1,65.18113924,12,8
