CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEATLOC,SEATTYPE,ORIENTATION,TRACK,PERFORMANCE,INTRESTRAINT,HEADRESTYPE,HEADRESTDAM,HEADRESTACT,ROLLPROTECTION,BELTAVAILINSP,BELTUSEINSP,BELTMALFUNCTIONINSP,BELTANCHORINSP,BELTPRETENSIONINSP,BELTPOSDEVPRESINSP,BELTGUIDEINSP,SEATROW,LOCATION,CASEWGT,PSUSTRAT,VERSION
6277,30,10,1-30-2017-010-03,3,2,21,,,,,,,,,,,,,,,,,2,1,195.270340619457,10,2
6277,30,10,1-30-2017-010-03,3,2,22,,,,,,,,,,,,,,,,,2,2,195.270340619457,10,2
6277,30,10,1-30-2017-010-03,3,2,23,,,,,,,,,,,,,,,,,2,3,195.270340619457,10,2
6122,13,3,1-13-2017-003-09,9,1,12,,,,,,,,,,,,,,,,,1,2,4149.72387133394,7,2
6234,32,8,1-32-2017-008-06,6,1,21,,,,,,,,,,,,,,,,,2,1,1146.93937210064,7,2
6234,32,8,1-32-2017-008-06,6,1,23,,,,,,,,,,,,,,,,,2,3,1146.93937210064,7,2
6234,32,8,1-32-2017-008-06,6,1,13,,,,,,,,,,,,,,,,,1,3,1146.93937210064,7,2
6238,12,3,1-12-2017-003-04,4,2,13,,,,,,,,,,,,,,,,,1,3,2969.00932898461,9,2
6238,12,3,1-12-2017-003-04,4,2,21,,,,,,,,,,,,,,,,,2,1,2969.00932898461,9,2
6238,12,3,1-12-2017-003-04,4,2,22,,,,,,,,,,,,,,,,,2,2,2969.00932898461,9,2
6238,12,3,1-12-2017-003-04,4,2,23,,,,,,,,,,,,,,,,,2,3,2969.00932898461,9,2
6242,12,4,1-12-2017-004-07,7,1,21,,,,,,,,,,,,,,,,,2,1,3303.40692034561,9,2
6242,12,4,1-12-2017-004-07,7,1,22,,,,,,,,,,,,,,,,,2,2,3303.40692034561,9,2
6277,30,10,1-30-2017-010-03,3,1,21,,,,,,,,,,,,,,,,,2,1,195.270340619457,10,2
6277,30,10,1-30-2017-010-03,3,1,22,,,,,,,,,,,,,,,,,2,2,195.270340619457,10,2
6277,30,10,1-30-2017-010-03,3,1,23,,,,,,,,,,,,,,,,,2,3,195.270340619457,10,2
6257,22,10,1-22-2017-010-06,6,1,21,,,,,,,,,,,,,,,,,2,1,94.797052813258,12,2
6257,22,10,1-22-2017-010-06,6,1,22,,,,,,,,,,,,,,,,,2,2,94.797052813258,12,2
6257,22,10,1-22-2017-010-06,6,1,23,,,,,,,,,,,,,,,,,2,3,94.797052813258,12,2
6257,22,10,1-22-2017-010-06,6,1,13,,,,,,,,,,,,,,,,,1,3,94.797052813258,12,2
6229,24,4,1-24-2017-004-07,7,1,21,,,,,,,,,,,,,,,,,2,1,615.743725181132,1,2
6229,24,4,1-24-2017-004-07,7,1,22,,,,,,,,,,,,,,,,,2,2,615.743725181132,1,2
6229,24,4,1-24-2017-004-07,7,1,23,,,,,,,,,,,,,,,,,2,3,615.743725181132,1,2
6229,24,4,1-24-2017-004-07,7,1,31,,,,,,,,,,,,,,,,,3,1,615.743725181132,1,2
6229,24,4,1-24-2017-004-07,7,1,32,,,,,,,,,,,,,,,,,3,2,615.743725181132,1,2
6229,24,4,1-24-2017-004-07,7,1,33,,,,,,,,,,,,,,,,,3,3,615.743725181132,1,2
6229,24,4,1-24-2017-004-07,7,1,41,,,,,,,,,,,,,,,,,4,1,615.743725181132,1,2
6229,24,4,1-24-2017-004-07,7,1,42,,,,,,,,,,,,,,,,,4,2,615.743725181132,1,2
6229,24,4,1-24-2017-004-07,7,1,43,,,,,,,,,,,,,,,,,4,3,615.743725181132,1,2
6256,22,9,1-22-2017-009-09,9,1,21,,,,,,,,,,,,,,,,,2,1,302.835159341122,12,2
6256,22,9,1-22-2017-009-09,9,1,23,,,,,,,,,,,,,,,,,2,3,302.835159341122,12,2
6256,22,9,1-22-2017-009-09,9,1,22,,,,,,,,,,,,,,,,,2,2,302.835159341122,12,2
6255,22,8,1-22-2017-008-07,7,1,22,,,,,,,,,,,,,,,,,2,2,178.517289524824,12,2
6255,22,8,1-22-2017-008-07,7,1,23,,,,,,,,,,,,,,,,,2,3,178.517289524824,12,2
6255,22,8,1-22-2017-008-07,7,1,21,,,,,,,,,,,,,,,,,2,1,178.517289524824,12,2
6214,18,3,1-18-2017-003-10,10,1,13,,,,,,,,,,,,,,,,,1,3,4594.56953046122,6,2
6214,18,3,1-18-2017-003-10,10,1,21,,,,,,,,,,,,,,,,,2,1,4594.56953046122,6,2
6214,18,3,1-18-2017-003-10,10,1,22,,,,,,,,,,,,,,,,,2,2,4594.56953046122,6,2
6214,18,3,1-18-2017-003-10,10,1,23,,,,,,,,,,,,,,,,,2,3,4594.56953046122,6,2
6258,18,4,1-18-2017-004-10,10,1,21,,,,,,,,,,,,,,,,,2,1,4851.78412070462,6,2
6258,18,4,1-18-2017-004-10,10,1,22,,,,,,,,,,,,,,,,,2,2,4851.78412070462,6,2
6258,18,4,1-18-2017-004-10,10,1,23,,,,,,,,,,,,,,,,,2,3,4851.78412070462,6,2
6196,24,3,1-24-2017-003-03,3,2,21,,,,,,,,,,,,,,,,,2,1,359.818309819376,1,2
6196,24,3,1-24-2017-003-03,3,2,22,,,,,,,,,,,,,,,,,2,2,359.818309819376,1,2
6196,24,3,1-24-2017-003-03,3,2,23,,,,,,,,,,,,,,,,,2,3,359.818309819376,1,2
6196,24,3,1-24-2017-003-03,3,1,31,,,,,,,,,,,,,,,,,3,1,359.818309819376,1,2
6196,24,3,1-24-2017-003-03,3,1,32,,,,,,,,,,,,,,,,,3,2,359.818309819376,1,2
6196,24,3,1-24-2017-003-03,3,1,33,,,,,,,,,,,,,,,,,3,3,359.818309819376,1,2
6175,16,5,1-16-2017-005-09,9,2,21,,,,,,,,,,,,,,,,,2,1,2962.15877300143,5,2
6175,16,5,1-16-2017-005-09,9,2,22,,,,,,,,,,,,,,,,,2,2,2962.15877300143,5,2
6175,16,5,1-16-2017-005-09,9,2,23,,,,,,,,,,,,,,,,,2,3,2962.15877300143,5,2
6235,16,6,1-16-2017-006-05,5,2,21,,,,,,,,,,,,,,,,,2,1,34.9388965590746,5,2
6235,16,6,1-16-2017-006-05,5,2,22,,,,,,,,,,,,,,,,,2,2,34.9388965590746,5,2
6235,16,6,1-16-2017-006-05,5,2,23,,,,,,,,,,,,,,,,,2,3,34.9388965590746,5,2
6235,16,6,1-16-2017-006-05,5,2,13,,,,,,,,,,,,,,,,,1,3,34.9388965590746,5,2
6299,24,9,1-24-2017-009-10,10,2,13,,,,,,,,,,,,,,,,,1,3,7823.5854633871,1,2
6299,24,9,1-24-2017-009-10,10,2,21,,,,,,,,,,,,,,,,,2,1,7823.5854633871,1,2
6299,24,9,1-24-2017-009-10,10,2,23,,,,,,,,,,,,,,,,,2,3,7823.5854633871,1,2
6299,24,9,1-24-2017-009-10,10,2,31,,,,,,,,,,,,,,,,,3,1,7823.5854633871,1,2
6299,24,9,1-24-2017-009-10,10,2,33,,,,,,,,,,,,,,,,,3,3,7823.5854633871,1,2
6299,24,9,1-24-2017-009-10,10,2,32,,,,,,,,,,,,,,,,,3,2,7823.5854633871,1,2
6300,24,10,1-24-2017-010-06,6,1,13,,,,,,,,,,,,,,,,,1,3,757.583679969649,1,2
6300,24,10,1-24-2017-010-06,6,1,21,,,,,,,,,,,,,,,,,2,1,757.583679969649,1,2
6300,24,10,1-24-2017-010-06,6,1,22,,,,,,,,,,,,,,,,,2,2,757.583679969649,1,2
6300,24,10,1-24-2017-010-06,6,1,23,,,,,,,,,,,,,,,,,2,3,757.583679969649,1,2
6298,24,8,1-24-2017-008-06,6,1,21,,,,,,,,,,,,,,,,,2,1,757.583679969459,1,2
6298,24,8,1-24-2017-008-06,6,1,22,,,,,,,,,,,,,,,,,2,2,757.583679969459,1,2
6298,24,8,1-24-2017-008-06,6,1,23,,,,,,,,,,,,,,,,,2,3,757.583679969459,1,2
6298,24,8,1-24-2017-008-06,6,1,13,,,,,,,,,,,,,,,,,1,3,757.583679969459,1,2
6312,19,18,1-19-2017-018-03,3,1,13,,,,,,,,,,,,,,,,,1,3,252.846410865255,9,2
6312,19,18,1-19-2017-018-03,3,1,21,,,,,,,,,,,,,,,,,2,1,252.846410865255,9,2
6312,19,18,1-19-2017-018-03,3,1,23,,,,,,,,,,,,,,,,,2,3,252.846410865255,9,2
6312,19,18,1-19-2017-018-03,3,1,31,,,,,,,,,,,,,,,,,3,1,252.846410865255,9,2
6312,19,18,1-19-2017-018-03,3,1,32,,,,,,,,,,,,,,,,,3,2,252.846410865255,9,2
6312,19,18,1-19-2017-018-03,3,1,33,,,,,,,,,,,,,,,,,3,3,252.846410865255,9,2
6312,19,18,1-19-2017-018-03,3,2,23,,,,,,,,,,,,,,,,,2,3,252.846410865255,9,2
6312,19,18,1-19-2017-018-03,3,2,22,,,,,,,,,,,,,,,,,2,2,252.846410865255,9,2
6312,19,18,1-19-2017-018-03,3,2,21,,,,,,,,,,,,,,,,,2,1,252.846410865255,9,2
6306,32,10,1-32-2017-010-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1535.37013248666,7,2
6306,32,10,1-32-2017-010-03,3,2,13,,,,,,,,,,,,,,,,,1,3,1535.37013248666,7,2
6306,32,10,1-32-2017-010-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1535.37013248666,7,2
6316,13,10,1-13-2017-010-01,1,1,23,,,,,,,,,,,,,,,,,2,3,333.15253105404,7,2
6316,13,10,1-13-2017-010-01,1,1,22,,,,,,,,,,,,,,,,,2,2,333.15253105404,7,2
6316,13,10,1-13-2017-010-01,1,1,21,,,,,,,,,,,,,,,,,2,1,333.15253105404,7,2
6316,13,10,1-13-2017-010-01,1,1,13,,,,,,,,,,,,,,,,,1,3,333.15253105404,7,2
6316,13,10,1-13-2017-010-01,1,2,13,,,,,,,,,,,,,,,,,1,3,333.15253105404,7,2
6316,13,10,1-13-2017-010-01,1,2,23,,,,,,,,,,,,,,,,,2,3,333.15253105404,7,2
6316,13,10,1-13-2017-010-01,1,2,22,,,,,,,,,,,,,,,,,2,2,333.15253105404,7,2
6176,14,2,1-14-2017-002-06,6,2,13,,,,,,,,,,,,,,,,,1,3,584.8457903551,8,2
6176,14,2,1-14-2017-002-06,6,2,21,,,,,,,,,,,,,,,,,2,1,584.8457903551,8,2
6176,14,2,1-14-2017-002-06,6,2,22,,,,,,,,,,,,,,,,,2,2,584.8457903551,8,2
6176,14,2,1-14-2017-002-06,6,2,23,,,,,,,,,,,,,,,,,2,3,584.8457903551,8,2
6321,22,11,1-22-2017-011-09,9,1,12,,,,,,,,,,,,,,,,,1,2,282.522375712169,12,2
6321,22,11,1-22-2017-011-09,9,1,21,,,,,,,,,,,,,,,,,2,1,282.522375712169,12,2
6321,22,11,1-22-2017-011-09,9,1,22,,,,,,,,,,,,,,,,,2,2,282.522375712169,12,2
6316,13,10,1-13-2017-010-01,1,2,21,,,,,,,,,,,,,,,,,2,1,333.15253105404,7,2
6297,28,5,1-28-2017-005-08,8,1,21,,,,,,,,,,,,,,,,,2,1,822.528288874043,3,2
6297,28,5,1-28-2017-005-08,8,1,22,,,,,,,,,,,,,,,,,2,2,822.528288874043,3,2
6307,12,5,1-12-2017-005-04,4,2,13,,,,,,,,,,,,,,,,,1,3,2341.23732557018,9,2
6307,12,5,1-12-2017-005-04,4,2,21,,,,,,,,,,,,,,,,,2,1,2341.23732557018,9,2
6307,12,5,1-12-2017-005-04,4,2,22,,,,,,,,,,,,,,,,,2,2,2341.23732557018,9,2
6307,12,5,1-12-2017-005-04,4,2,23,,,,,,,,,,,,,,,,,2,3,2341.23732557018,9,2
6307,12,5,1-12-2017-005-04,4,1,13,,,,,,,,,,,,,,,,,1,3,2341.23732557018,9,2
6317,17,11,1-17-2017-011-07,7,2,13,,,,,,,,,,,,,,,,,1,3,1987.12586336849,4,2
6296,23,8,1-23-2017-008-03,3,1,13,,,,,,,,,,,,,,,,,1,3,361.510354200757,5,2
6296,23,8,1-23-2017-008-03,3,1,21,,,,,,,,,,,,,,,,,2,1,361.510354200757,5,2
6296,23,8,1-23-2017-008-03,3,1,22,,,,,,,,,,,,,,,,,2,2,361.510354200757,5,2
6296,23,8,1-23-2017-008-03,3,1,23,,,,,,,,,,,,,,,,,2,3,361.510354200757,5,2
6304,16,10,1-16-2017-010-02,2,1,21,,,,,,,,,,,,,,,,,2,1,61.0428434944616,5,2
6304,16,10,1-16-2017-010-02,2,1,22,,,,,,,,,,,,,,,,,2,2,61.0428434944616,5,2
6304,16,10,1-16-2017-010-02,2,1,23,,,,,,,,,,,,,,,,,2,3,61.0428434944616,5,2
6304,16,10,1-16-2017-010-02,2,1,13,,,,,,,,,,,,,,,,,1,3,61.0428434944616,5,2
6307,12,5,1-12-2017-005-04,4,1,22,,,,,,,,,,,,,,,,,2,2,2341.23732557018,9,2
6307,12,5,1-12-2017-005-04,4,1,23,,,,,,,,,,,,,,,,,2,3,2341.23732557018,9,2
6262,33,6,1-33-2017-006-10,10,2,21,,,,,,,,,,,,,,,,,2,1,813.870005186694,12,2
6104,16,3,1-16-2017-003-05,5,2,21,,,,,,,,,,,,,,,,,2,1,51.0113857468289,5,2
6104,16,3,1-16-2017-003-05,5,2,22,,,,,,,,,,,,,,,,,2,2,51.0113857468289,5,2
6104,16,3,1-16-2017-003-05,5,2,23,,,,,,,,,,,,,,,,,2,3,51.0113857468289,5,2
6266,19,13,1-19-2017-013-05,5,1,21,,,,,,,,,,,,,,,,,2,1,79.9848995102589,9,2
6266,19,13,1-19-2017-013-05,5,1,22,,,,,,,,,,,,,,,,,2,2,79.9848995102589,9,2
6266,19,13,1-19-2017-013-05,5,1,23,,,,,,,,,,,,,,,,,2,3,79.9848995102589,9,2
6295,10,4,1-10-2017-004-04,4,1,21,,,,,,,,,,,,,,,,,2,1,493.639530653368,4,2
6295,10,4,1-10-2017-004-04,4,1,22,,,,,,,,,,,,,,,,,2,2,493.639530653368,4,2
6295,10,4,1-10-2017-004-04,4,1,23,,,,,,,,,,,,,,,,,2,3,493.639530653368,4,2
6293,14,6,1-14-2017-006-02,2,2,13,,,,,,,,,,,,,,,,,1,3,377.192049330049,8,2
6293,14,6,1-14-2017-006-02,2,2,21,,,,,,,,,,,,,,,,,2,1,377.192049330049,8,2
6293,14,6,1-14-2017-006-02,2,2,22,,,,,,,,,,,,,,,,,2,2,377.192049330049,8,2
6293,14,6,1-14-2017-006-02,2,2,23,,,,,,,,,,,,,,,,,2,3,377.192049330049,8,2
6262,33,6,1-33-2017-006-10,10,2,13,,,,,,,,,,,,,,,,,1,3,813.870005186694,12,2
6262,33,6,1-33-2017-006-10,10,2,22,,,,,,,,,,,,,,,,,2,2,813.870005186694,12,2
6293,14,6,1-14-2017-006-02,2,1,13,,,,,,,,,,,,,,,,,1,3,377.192049330049,8,2
6225,23,7,1-23-2017-007-07,7,2,13,,,,,,,,,,,,,,,,,1,3,440.593541020037,5,2
6225,23,7,1-23-2017-007-07,7,2,22,,,,,,,,,,,,,,,,,2,2,440.593541020037,5,2
6225,23,7,1-23-2017-007-07,7,2,21,,,,,,,,,,,,,,,,,2,1,440.593541020037,5,2
6225,23,7,1-23-2017-007-07,7,2,23,,,,,,,,,,,,,,,,,2,3,440.593541020037,5,2
6268,15,5,1-15-2017-005-03,3,2,13,,,,,,,,,,,,,,,,,1,3,293.700500240111,1,2
6268,15,5,1-15-2017-005-03,3,2,21,,,,,,,,,,,,,,,,,2,1,293.700500240111,1,2
6268,15,5,1-15-2017-005-03,3,2,23,,,,,,,,,,,,,,,,,2,3,293.700500240111,1,2
6322,22,12,1-22-2017-012-07,7,1,13,,,,,,,,,,,,,,,,,1,3,166.543174350512,12,2
6322,22,12,1-22-2017-012-07,7,1,22,,,,,,,,,,,,,,,,,2,2,166.543174350512,12,2
6322,22,12,1-22-2017-012-07,7,1,23,,,,,,,,,,,,,,,,,2,3,166.543174350512,12,2
6322,22,12,1-22-2017-012-07,7,1,21,,,,,,,,,,,,,,,,,2,1,166.543174350512,12,2
6317,17,11,1-17-2017-011-07,7,2,21,,,,,,,,,,,,,,,,,2,1,1987.12586336849,4,2
6317,17,11,1-17-2017-011-07,7,2,22,,,,,,,,,,,,,,,,,2,2,1987.12586336849,4,2
6317,17,11,1-17-2017-011-07,7,2,23,,,,,,,,,,,,,,,,,2,3,1987.12586336849,4,2
6303,16,9,1-16-2017-009-05,5,1,13,,,,,,,,,,,,,,,,,1,3,141.919999800106,5,2
6303,16,9,1-16-2017-009-05,5,1,21,,,,,,,,,,,,,,,,,2,1,141.919999800106,5,2
6303,16,9,1-16-2017-009-05,5,1,22,,,,,,,,,,,,,,,,,2,2,141.919999800106,5,2
6303,16,9,1-16-2017-009-05,5,1,23,,,,,,,,,,,,,,,,,2,3,141.919999800106,5,2
6308,29,3,1-29-2017-003-10,10,2,13,,,,,,,,,,,,,,,,,1,3,20830.7351125155,2,2
6308,29,3,1-29-2017-003-10,10,2,21,,,,,,,,,,,,,,,,,2,1,20830.7351125155,2,2
6308,29,3,1-29-2017-003-10,10,2,22,,,,,,,,,,,,,,,,,2,2,20830.7351125155,2,2
6308,29,3,1-29-2017-003-10,10,2,23,,,,,,,,,,,,,,,,,2,3,20830.7351125155,2,2
6191,29,2,1-29-2017-002-05,5,1,13,,,,,,,,,,,,,,,,,1,3,235.126225322891,2,2
6191,29,2,1-29-2017-002-05,5,1,21,,,,,,,,,,,,,,,,,2,1,235.126225322891,2,2
6191,29,2,1-29-2017-002-05,5,1,22,,,,,,,,,,,,,,,,,2,2,235.126225322891,2,2
6191,29,2,1-29-2017-002-05,5,1,23,,,,,,,,,,,,,,,,,2,3,235.126225322891,2,2
6314,18,6,1-18-2017-006-10,10,1,13,,,,,,,,,,,,,,,,,1,3,9018.03222861973,6,2
6314,18,6,1-18-2017-006-10,10,1,21,,,,,,,,,,,,,,,,,2,1,9018.03222861973,6,2
6314,18,6,1-18-2017-006-10,10,1,22,,,,,,,,,,,,,,,,,2,2,9018.03222861973,6,2
6314,18,6,1-18-2017-006-10,10,1,23,,,,,,,,,,,,,,,,,2,3,9018.03222861973,6,2
6329,30,12,1-30-2017-012-05,5,2,21,,,,,,,,,,,,,,,,,2,1,127.907972387975,10,2
6329,30,12,1-30-2017-012-05,5,2,22,,,,,,,,,,,,,,,,,2,2,127.907972387975,10,2
6329,30,12,1-30-2017-012-05,5,2,23,,,,,,,,,,,,,,,,,2,3,127.907972387975,10,2
6234,32,8,1-32-2017-008-06,6,2,13,,,,,,,,,,,,,,,,,1,3,1146.93937210064,7,2
6275,30,8,1-30-2017-008-02,2,1,13,,,,,,,,,,,,,,,,,1,3,17.1476472290285,10,2
6275,30,8,1-30-2017-008-02,2,1,23,,,,,,,,,,,,,,,,,2,3,17.1476472290285,10,2
6275,30,8,1-30-2017-008-02,2,1,22,,,,,,,,,,,,,,,,,2,2,17.1476472290285,10,2
6275,30,8,1-30-2017-008-02,2,1,21,,,,,,,,,,,,,,,,,2,1,17.1476472290285,10,2
6274,30,7,1-30-2017-007-03,3,1,12,,,,,,,,,,,,,,,,,1,2,195.270340617582,10,2
6274,30,7,1-30-2017-007-03,3,1,13,,,,,,,,,,,,,,,,,1,3,195.270340617582,10,2
6274,30,7,1-30-2017-007-03,3,1,21,,,,,,,,,,,,,,,,,2,1,195.270340617582,10,2
6274,30,7,1-30-2017-007-03,3,1,23,,,,,,,,,,,,,,,,,2,3,195.270340617582,10,2
6274,30,7,1-30-2017-007-03,3,1,22,,,,,,,,,,,,,,,,,2,2,195.270340617582,10,2
6133,21,1,1-21-2017-001-03,3,1,13,,,,,,,,,,,,,,,,,1,3,299.98594818982,11,2
6133,21,1,1-21-2017-001-03,3,1,21,,,,,,,,,,,,,,,,,2,1,299.98594818982,11,2
6133,21,1,1-21-2017-001-03,3,1,22,,,,,,,,,,,,,,,,,2,2,299.98594818982,11,2
6133,21,1,1-21-2017-001-03,3,1,23,,,,,,,,,,,,,,,,,2,3,299.98594818982,11,2
6310,19,17,1-19-2017-017-02,2,1,13,,,,,,,,,,,,,,,,,1,3,102.089013427492,9,2
6310,19,17,1-19-2017-017-02,2,1,23,,,,,,,,,,,,,,,,,2,3,102.089013427492,9,2
6310,19,17,1-19-2017-017-02,2,1,22,,,,,,,,,,,,,,,,,2,2,102.089013427492,9,2
6310,19,17,1-19-2017-017-02,2,1,21,,,,,,,,,,,,,,,,,2,1,102.089013427492,9,2
6311,31,5,1-31-2017-005-03,3,1,13,,,,,,,,,,,,,,,,,1,3,562.115223388776,6,2
6311,31,5,1-31-2017-005-03,3,1,21,,,,,,,,,,,,,,,,,2,1,562.115223388776,6,2
6311,31,5,1-31-2017-005-03,3,1,22,,,,,,,,,,,,,,,,,2,2,562.115223388776,6,2
6311,31,5,1-31-2017-005-03,3,1,23,,,,,,,,,,,,,,,,,2,3,562.115223388776,6,2
6113,29,1,1-29-2017-001-03,3,1,13,,,,,,,,,,,,,,,,,1,3,264.060880443883,2,2
6113,29,1,1-29-2017-001-03,3,1,21,,,,,,,,,,,,,,,,,2,1,264.060880443883,2,2
6113,29,1,1-29-2017-001-03,3,1,22,,,,,,,,,,,,,,,,,2,2,264.060880443883,2,2
6113,29,1,1-29-2017-001-03,3,1,23,,,,,,,,,,,,,,,,,2,3,264.060880443883,2,2
6134,21,2,1-21-2017-002-09,9,1,21,,,,,,,,,,,,,,,,,2,1,440.927593351114,11,2
6134,21,2,1-21-2017-002-09,9,1,22,,,,,,,,,,,,,,,,,2,2,440.927593351114,11,2
6134,21,2,1-21-2017-002-09,9,1,23,,,,,,,,,,,,,,,,,2,3,440.927593351114,11,2
6326,20,8,1-20-2017-008-09,9,1,13,,,,,,,,,,,,,,,,,1,3,2147.20799350779,11,2
6326,20,8,1-20-2017-008-09,9,1,21,,,,,,,,,,,,,,,,,2,1,2147.20799350779,11,2
6326,20,8,1-20-2017-008-09,9,1,22,,,,,,,,,,,,,,,,,2,2,2147.20799350779,11,2
6326,20,8,1-20-2017-008-09,9,1,23,,,,,,,,,,,,,,,,,2,3,2147.20799350779,11,2
6342,24,12,1-24-2017-012-03,3,1,21,,,,,,,,,,,,,,,,,2,1,153.326904137304,1,2
6342,24,12,1-24-2017-012-03,3,1,23,,,,,,,,,,,,,,,,,2,3,153.326904137304,1,2
6342,24,12,1-24-2017-012-03,3,1,22,,,,,,,,,,,,,,,,,2,2,153.326904137304,1,2
6211,18,2,1-18-2017-002-04,4,2,13,,,,,,,,,,,,,,,,,1,3,559.497086859663,6,2
6211,18,2,1-18-2017-002-04,4,2,21,,,,,,,,,,,,,,,,,2,1,559.497086859663,6,2
6211,18,2,1-18-2017-002-04,4,2,22,,,,,,,,,,,,,,,,,2,2,559.497086859663,6,2
6211,18,2,1-18-2017-002-04,4,2,23,,,,,,,,,,,,,,,,,2,3,559.497086859663,6,2
6351,29,4,1-29-2017-004-07,7,1,13,,,,,,,,,,,,,,,,,1,3,1696.4023108647,2,2
6351,29,4,1-29-2017-004-07,7,1,21,,,,,,,,,,,,,,,,,2,1,1696.4023108647,2,2
6351,29,4,1-29-2017-004-07,7,1,22,,,,,,,,,,,,,,,,,2,2,1696.4023108647,2,2
6351,29,4,1-29-2017-004-07,7,1,23,,,,,,,,,,,,,,,,,2,3,1696.4023108647,2,2
6353,17,12,1-17-2017-012-07,7,1,13,,,,,,,,,,,,,,,,,1,3,1124.00172722639,4,2
6353,17,12,1-17-2017-012-07,7,1,21,,,,,,,,,,,,,,,,,2,1,1124.00172722639,4,2
6353,17,12,1-17-2017-012-07,7,1,23,,,,,,,,,,,,,,,,,2,3,1124.00172722639,4,2
6353,17,12,1-17-2017-012-07,7,1,32,,,,,,,,,,,,,,,,,3,2,1124.00172722639,4,2
6353,17,12,1-17-2017-012-07,7,1,33,,,,,,,,,,,,,,,,,3,3,1124.00172722639,4,2
6353,17,12,1-17-2017-012-07,7,1,31,,,,,,,,,,,,,,,,,3,1,1124.00172722639,4,2
6345,23,9,1-23-2017-009-03,3,1,13,,,,,,,,,,,,,,,,,1,3,187.820886282507,5,2
6345,23,9,1-23-2017-009-03,3,1,21,,,,,,,,,,,,,,,,,2,1,187.820886282507,5,2
6345,23,9,1-23-2017-009-03,3,1,22,,,,,,,,,,,,,,,,,2,2,187.820886282507,5,2
6345,23,9,1-23-2017-009-03,3,1,23,,,,,,,,,,,,,,,,,2,3,187.820886282507,5,2
6348,32,12,1-32-2017-012-07,7,2,23,,,,,,,,,,,,,,,,,2,3,5303.85549310429,7,2
6348,32,12,1-32-2017-012-07,7,2,13,,,,,,,,,,,,,,,,,1,3,5303.85549310429,7,2
6310,19,17,1-19-2017-017-02,2,2,23,,,,,,,,,,,,,,,,,2,3,102.089013427492,9,2
6310,19,17,1-19-2017-017-02,2,2,21,,,,,,,,,,,,,,,,,2,1,102.089013427492,9,2
6348,32,12,1-32-2017-012-07,7,2,21,,,,,,,,,,,,,,,,,2,1,5303.85549310429,7,2
6340,14,7,1-14-2017-007-08,8,1,21,,,,,,,,,,,,,,,,,2,1,1502.31800595479,8,2
6340,14,7,1-14-2017-007-08,8,1,22,,,,,,,,,,,,,,,,,2,2,1502.31800595479,8,2
6340,14,7,1-14-2017-007-08,8,1,23,,,,,,,,,,,,,,,,,2,3,1502.31800595479,8,2
6201,22,6,1-22-2017-006-03,3,1,13,,,,,,,,,,,,,,,,,1,3,50.6616883268184,12,2
6201,22,6,1-22-2017-006-03,3,1,21,,,,,,,,,,,,,,,,,2,1,50.6616883268184,12,2
6201,22,6,1-22-2017-006-03,3,1,22,,,,,,,,,,,,,,,,,2,2,50.6616883268184,12,2
6201,22,6,1-22-2017-006-03,3,1,23,,,,,,,,,,,,,,,,,2,3,50.6616883268184,12,2
6240,31,3,1-31-2017-003-09,9,1,13,,,,,,,,,,,,,,,,,1,3,686.221391487831,6,2
6240,31,3,1-31-2017-003-09,9,1,21,,,,,,,,,,,,,,,,,2,1,686.221391487831,6,2
6240,31,3,1-31-2017-003-09,9,1,22,,,,,,,,,,,,,,,,,2,2,686.221391487831,6,2
6240,31,3,1-31-2017-003-09,9,1,23,,,,,,,,,,,,,,,,,2,3,686.221391487831,6,2
6240,31,3,1-31-2017-003-09,9,1,31,,,,,,,,,,,,,,,,,3,1,686.221391487831,6,2
6240,31,3,1-31-2017-003-09,9,1,32,,,,,,,,,,,,,,,,,3,2,686.221391487831,6,2
6240,31,3,1-31-2017-003-09,9,1,33,,,,,,,,,,,,,,,,,3,3,686.221391487831,6,2
6313,21,5,1-21-2017-005-03,3,1,13,,,,,,,,,,,,,,,,,1,3,777.203075524324,11,2
6313,21,5,1-21-2017-005-03,3,1,21,,,,,,,,,,,,,,,,,2,1,777.203075524324,11,2
6313,21,5,1-21-2017-005-03,3,1,23,,,,,,,,,,,,,,,,,2,3,777.203075524324,11,2
6375,24,13,1-24-2017-013-07,7,1,22,,,,,,,,,,,,,,,,,2,2,556.161111626185,1,2
6375,24,13,1-24-2017-013-07,7,1,23,,,,,,,,,,,,,,,,,2,3,556.161111626185,1,2
6375,24,13,1-24-2017-013-07,7,1,13,,,,,,,,,,,,,,,,,1,3,556.161111626185,1,2
6375,24,13,1-24-2017-013-07,7,2,22,,,,,,,,,,,,,,,,,2,2,556.161111626185,1,2
6375,24,13,1-24-2017-013-07,7,2,23,,,,,,,,,,,,,,,,,2,3,556.161111626185,1,2
6355,22,13,1-22-2017-013-06,6,1,13,,,,,,,,,,,,,,,,,1,3,407.930462579226,12,2
6355,22,13,1-22-2017-013-06,6,1,21,,,,,,,,,,,,,,,,,2,1,407.930462579226,12,2
6355,22,13,1-22-2017-013-06,6,1,22,,,,,,,,,,,,,,,,,2,2,407.930462579226,12,2
