CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,WMI,ManufacturerFullName,ManufacturerCommonName,ManufacturerParent,Make,Model,ModelYear,VehicleType,Series,Trim,Series2,Trim2,BodyClass,DoorsCount,EngineModel,DisplacementCC,TransmissionStyle,PlantCity,PlantState,PlantCountry,AdaptiveCruiseControl,ElectronicStabilityControl,ForwardCollisionWarning,LaneDepartureWarning,AntilockBrakeSystem,AutomaticEmergencyBraking,BlindSpotMonitoring,LaneKeepSystem,RearVisibilityCamera,DriverAssist,AdaptiveHeadlights,ParkAssist,VINDecodedOn,ManufacturerId,PlantCompanyName,WheelBaseType,TrackWidth,GrossVehicleWeightRating,CurbWeightLB,WheelBaseIN,WheelBaseUpToIN,WheelsCount,TruckBedType,TruckBedLengthIN,TrailerTypeConnection,TrailerLengthFT,BusFloorConfigurationType,MotorcycleSuspensionType,MotorcycleChassisType,SeatsCount,SeatRowsCount,TransmissionSpeeds,DriveType,AxlesCount,AxleConfiguration,BrakeSystemType,BatteryPacksPerVehicle,BatteryModulesPerPack,BatteryCellsPerModule,BatteryType,ChargerLevel,ChargerPowerKW,EngineManufacturer,EngineStrokeCycles,EngineCylindersCount,EngineCoolingType,FuelTypePrimary,FuelTypeSecondary,FuelDeliveryInjectionType,EngineConfiguration,EnginePowerKW,EngineBrakeHP,EngineBrakeUpToHP,EngineValveTrainDesign,EngineElectrificationLevel,EngineTurbo,SeatBeltsType,Pretensioner,AirBagLocFront,AirBagLocKnee,AirBagLocSide,AirBagLocCurtain,AirBagLocSeatCushion,TractionControl,VINDecodeError,CustomMotorcycleType,TruckBodyCabType,TrailerBodyType,BusType,VehicleDescriptor,TPMS,CASEWGT,PSUSTRAT,VERSION
6908,16,35,1-16-2017-035-04,4,2,19XFB2F97CE0,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2012,PASSENGER CAR,EX-L,,,,Sedan/Saloon,4,R18Z1,1802.577040,Automatic,GREENSBURG,INDIANA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:25.433,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,5,,,,,,,,,,,,,4,,Gasoline,,,In-Line,104.40,140.00,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFB2F9*CE******,Direct,14605.2788264847,5,2
8983,19,143,1-19-2017-143-07,7,3,19XFC1F79HE0,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2017,PASSENGER CAR,EX-L / EX-L NAVI,,,,Sedan/Saloon,4,L15B7,1496,Continuously Variable Transmission (CVT),GREENSBURG,INDIANA,UNITED STATES (USA),Optional,Standard,Optional,Optional,Standard,Optional,Standard,Optional,Standard,,,,26MAY2020:12:41:28.293,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,106.30,,4,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,,4x2,2,,,,,,,,,Honda,4,4,Water,Gasoline,,Stoichiometric gasoline direct injection (SGDI),In-Line,129.75,174.00,,Dual Overhead Cam (DOHC),,Yes,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,Standard,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFC1F7*HE******,Indirect,808.933736699883,9,2
8177,32,116,1-32-2017-116-03,3,1,19XFC1F94HE0,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2017,PASSENGER CAR,TOURING,,,,Sedan/Saloon,4,L15B7,1496,Continuously Variable Transmission (CVT),GREENSBURG,INDIANA,UNITED STATES (USA),Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,,26MAY2020:12:41:28.527,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,106.30,,4,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,,4x2,,,,,,,,,,Honda,4,4,Water,Gasoline,,Stoichiometric gasoline direct injection (SGDI),In-Line,129.75,174.00,,Dual Overhead Cam (DOHC),,Yes,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,Standard,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFC1F9*HE******,Indirect,892.121297564092,7,2
8224,15,83,1-15-2017-083-03,3,1,19XFC2F50HE2,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2017,PASSENGER CAR,LX,,,,Sedan/Saloon,4,K20C2,1995,Continuously Variable Transmission (CVT),GREENSBURG,INDIANA,UNITED STATES (USA),Optional,Standard,Optional,Optional,Standard,Optional,,Optional,Standard,,,,26MAY2020:12:41:29.357,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,106.30,,4,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,,4x2,2,,,,,,,,,Honda,4,4,Water,Gasoline,,Sequential Fuel Injection (SFI),In-Line,117.82,158.00,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,Standard,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFC2F5*HE******,Indirect,451.34284302826,1,2
6716,16,29,1-16-2017-029-04,4,1,19XFC2F56GE0,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2016,PASSENGER CAR,LX,,,,Sedan/Saloon,4,K20C2,2000.0,Continuously Variable Transmission (CVT),GREENBURG,INDIANA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:31.950,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,,In-Line,117.82,158.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFC2F5*GE******,Indirect,2622.78984691832,5,2
7267,13,54,1-13-2017-054-03,3,2,19XFC2F58GE0,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2016,PASSENGER CAR,LX,,,,Sedan/Saloon,4,K20C2,2000.0,Continuously Variable Transmission (CVT),GREENBURG,INDIANA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:32.997,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,,In-Line,117.82,158.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFC2F5*GE******,Indirect,931.202158521994,7,2
7982,32,107,1-32-2017-107-03,3,1,19XFC2F71GE0,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2016,PASSENGER CAR,EX,,,,Sedan/Saloon,4,K20C2,2000.0,Continuously Variable Transmission (CVT),GREENBURG,INDIANA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:34.370,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,,In-Line,117.82,158.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFC2F7*GE******,Indirect,468.366641452418,7,2
7864,30,75,1-30-2017-075-02,2,1,19XFC2F75GE0,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2016,PASSENGER CAR,EX,,,,Sedan/Saloon,4,K20C2,2000.0,Continuously Variable Transmission (CVT),GREENBURG,INDIANA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:35.357,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,,In-Line,117.82,158.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFC2F7*GE******,Indirect,38.2350551087835,10,2
7592,17,51,1-17-2017-051-04,4,1,19XFC2F76HE0,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2017,PASSENGER CAR,EX,,,,Sedan/Saloon,4,K20C2,1995,Continuously Variable Transmission (CVT),GREENSBURG,INDIANA,UNITED STATES (USA),Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,,26MAY2020:12:41:35.573,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,106.30,,4,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,,4x2,2,,,,,,,,,Honda,4,4,Water,Gasoline,,Sequential Fuel Injection (SFI),In-Line,117.82,158.00,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,Standard,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFC2F7*HE******,Indirect,800.07618116919,4,2
8896,12,73,1-12-2017-073-03,3,1,19XFC2F78HE0,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2017,PASSENGER CAR,EX,,,,Sedan/Saloon,4,K20C2,1995,Continuously Variable Transmission (CVT),GREENSBURG,INDIANA,UNITED STATES (USA),Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,,26MAY2020:12:41:36.213,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,106.30,,4,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,5,2,,4x2,2,,,,,,,,,Honda,4,4,Water,Gasoline,,Sequential Fuel Injection (SFI),In-Line,117.82,158.00,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,Standard,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFC2F7*HE******,Indirect,1416.44009618599,9,2
8763,20,152,1-20-2017-152-04,4,2,19XFC2F7XGE2,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2016,PASSENGER CAR,EX,,,,Sedan/Saloon,4,K20C2,2000.0,Continuously Variable Transmission (CVT),GREENBURG,INDIANA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:36.620,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,,In-Line,117.82,158.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFC2F7*GE******,Indirect,809.190222996132,11,2
8171,20,121,1-20-2017-121-03,3,1,19XFC2F83GE2,19X,"HONDA MFG., INDIANA., LLC.",Honda,"HONDA MOTOR CO., LTD",HONDA,Civic,2016,PASSENGER CAR,EX,,Honda Sensing,,Sedan/Saloon,4,K20C2,2000.0,Continuously Variable Transmission (CVT),GREENBURG,INDIANA,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:37.247,993,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,,In-Line,117.82,158.00,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),1st & 2nd Rows,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19XFC2F8*GE******,Indirect,140.674716793797,11,2
8609,10,58,1-10-2017-058-09,9,2,1A8HW58P17F5,1A8,FCA US LLC,Chrysler,,CHRYSLER,Aspen,2007,MULTIPURPOSE PASSENGER VEHICLE (MPV),,Limited,P (Premium),,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,4700.0,,NEWARK,DELAWARE,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:38.060,994,Newark Assembly,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,4WD/4-Wheel Drive/4x4,,,Hydraulic,,,,,,,,,8,,Flexible Fuel Vehicle (FFV),,,V-Shaped,,,,,,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,,Not Applicable,Not Applicable,1A8HW58P*7F******,,104.645099138807,4,2
7587,10,34,1-10-2017-034-07,7,1,1B3BD4FB7BN5,1B3,FCA US LLC,Chrysler,,DODGE,Avenger,2011,PASSENGER CAR,JS,Express,H (High Line),,Sedan/Saloon,4,,2400.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:38.620,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,Yes,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3BD4FB*BN******,Direct,424.432805501594,4,2
6448,22,18,1-22-2017-018-06,6,1,1B3BD4FB9BN5,1B3,FCA US LLC,Chrysler,,DODGE,Avenger,2011,PASSENGER CAR,JS,Express,H (High Line),,Sedan/Saloon,4,,2400.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:38.747,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,Yes,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3BD4FB*BN******,Direct,156.071189007572,12,2
6683,13,25,1-13-2017-025-04,4,1,1B3CB3HA4BD2,1B3,FCA US LLC,Chrysler,,DODGE,Caliber,2011,PASSENGER CAR,PM,Mainstreet,M (Medium),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:39.010,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,Yes,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3CB3HA*BD******,Direct,4500.4606626745,7,2
7099,23,49,1-23-2017-049-05,5,1,1B3CB4HA4AD5,1B3,FCA US LLC,Chrysler,,DODGE,Caliber,2010,PASSENGER CAR,PM,SXT,H (High Line),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:39.760,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,Yes,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3CB4HA*AD******,Direct,68.4773923035499,5,2
9027,30,109,1-30-2017-109-04,4,2,1B3CB4HA4AD6,1B3,FCA US LLC,Chrysler,,DODGE,Caliber,2010,PASSENGER CAR,PM,SXT,H (High Line),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:39.920,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,Yes,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3CB4HA*AD******,Direct,3811.97780901157,10,2
6255,22,8,1-22-2017-008-07,7,1,1B3CC4FB8AN1,1B3,FCA US LLC,Chrysler,,DODGE,Avenger,2010,PASSENGER CAR,JS,SE/SXT,H (High Line),,Sedan/Saloon,4,,2400.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:40.950,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,Yes,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3CC4FB*AN******,Direct,178.517289524824,12,2
8577,33,118,1-33-2017-118-07,7,1,1B3CC4FD3AN1,1B3,FCA US LLC,Chrysler,,DODGE,Avenger,2010,PASSENGER CAR,JS,SE/SXT,H (High Line),,Sedan/Saloon,4,,2700.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:41.293,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,6,,Gasoline,,,,,,,,,No,Manual,Yes,1st Row (Driver & Passenger),,All Rows,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3CC4FD*AN******,Direct,3431.72773270153,12,2
6402,33,12,1-33-2017-012-04,4,1,1B3EL36X54N3,1B3,FCA US LLC,Chrysler,,DODGE,Stratus,2004,PASSENGER CAR,JR,SE,M (Medium),,Sedan/Saloon,4,,2400.0,,STERLING HEIGHTS,MICHIGAN,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:42.170,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3EL36X*4N******,,266.916315329579,12,2
8494,30,91,1-30-2017-091-05,5,2,1B3EL46J65N5,1B3,FCA US LLC,Chrysler,,DODGE,Stratus,2005,PASSENGER CAR,JR,SXT,,,Sedan/Saloon,4,,2400.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:42.260,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,,,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3EL46J*5N******,,101.939042109894,10,2
8352,25,41,1-25-2017-041-10,10,2,1B3EL46R16N2,1B3,FCA US LLC,Chrysler,,DODGE,Stratus,2006,PASSENGER CAR,JR,SXT,H (High Line),,Sedan/Saloon,4,,2700.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:42.370,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,6,,Gasoline,,,V-Shaped,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3EL46R*6N******,,2532.22076355816,2,2
7615,15,49,1-15-2017-049-02,2,2,1B3EL46XX6N1,1B3,FCA US LLC,Chrysler,,DODGE,Stratus,2006,PASSENGER CAR,JR,SXT,H (High Line),,Sedan/Saloon,4,,2400.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:42.933,994,Sterling Heights Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),In-Line,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3EL46X*6N******,,24.5473496606447,1,2
6348,32,12,1-32-2017-012-07,7,3,1B3ES46C62D5,1B3,FCA US LLC,Chrysler,,DODGE,Neon,2002,PASSENGER CAR,PL,LE,,,Sedan/Saloon,4,,2000,Manual/Standard,BELVIDERE,ILLINOIS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:43.420,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,6,,,,,,,,,,,,,4,,,,Sequential Fuel Injection (SFI),,,,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3ES46C*2D******,,5303.85549310429,7,2
6618,14,15,1-14-2017-015-03,3,1,1B3ES56C05D1,1B3,FCA US LLC,Chrysler,,DODGE,Neon,2005,PASSENGER CAR,PL,SXT / SX 2.0 Sport,,,Sedan/Saloon,4,,2000,,,,,,,,,,,,,,,,,26MAY2020:12:41:43.777,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),,,,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3ES56C*5D******,,1955.82995505533,8,2
6638,22,27,1-22-2017-027-08,8,1,1B3ES56C94D6,1B3,FCA US LLC,Chrysler,,DODGE,Neon,2004,PASSENGER CAR,PL,Neon SXT/SX2.0,P (Premium),,Sedan/Saloon,4,,2000.0,,BELVIDERE,ILLINOIS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:44.513,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),,,,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3ES56C*4D******,,80.6002942375415,12,2
8501,31,43,1-31-2017-043-08,8,1,1B3ES56CX4D5,1B3,FCA US LLC,Chrysler,,DODGE,Neon,2004,PASSENGER CAR,PL,Neon SXT/SX2.0,P (Premium),,Sedan/Saloon,4,,2000.0,,BELVIDERE,ILLINOIS,UNITED STATES (USA),,,,,,,,,,,,,26MAY2020:12:41:44.717,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,4,,Gasoline,,Multipoint Fuel Injection (MPFI),,,,,Single Overhead Cam (SOHC),,,Manual,,1st Row (Driver & Passenger),,,,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3ES56C*4D******,,595.993058233415,6,2
8905,25,51,1-25-2017-051-09,9,1,1B3HB28B77D1,1B3,FCA US LLC,Chrysler,,DODGE,Caliber,2007,PASSENGER CAR,PM,SE,L (Low Line),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:45.573,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3HB28B*7D******,,2248.17585176391,2,2
6782,28,17,1-28-2017-017-06,6,1,1B3HB48A09D1,1b3,FCA US LLC,Chrysler,,DODGE,Caliber,2009,PASSENGER CAR,PM,SXT,H (High Line),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:46.183,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1b3hb48a*9d******,Direct,69.8854671657851,3,2
8058,31,41,1-31-2017-041-07,7,1,1B3HB48A69D2,1B3,FCA US LLC,Chrysler,,DODGE,Caliber,2009,PASSENGER CAR,PM,SXT,H (High Line),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:46.933,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,,,,,,,No,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3HB48A*9D******,Direct,1465.37280017611,6,2
6778,32,31,1-32-2017-031-07,7,2,1B3HB48B68D5,1B3,FCA US LLC,Chrysler,,DODGE,Caliber,2008,PASSENGER CAR,PM,SXT,H (High Line),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:48.323,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3HB48B*8D******,Direct,5306.80771863192,7,2
6981,27,5,1-27-2017-005-04,4,1,1B3HB48B97D1,1B3,FCA US LLC,Chrysler,,DODGE,Caliber,2007,PASSENGER CAR,PM,SXT,H (High Line),,Hatchback/Liftback/Notchback,4,,2000.0,,,,,,,,,,,,,,,,,26MAY2020:12:41:48.653,994,Belvidere Assembly,,,,,,,,Not Applicable,,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,FWD/Front Wheel Drive,,,,,,,,,,,,4,,Gasoline,,,In-Line,,,,Dual Overhead Cam (DOHC),,,Manual,,1st Row (Driver & Passenger),,1st Row (Driver & Passenger),,,,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1B3HB48B*7D******,,306.011571226156,3,2
