CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
13363,2019,28,16,1-28-2019-016-10,10,4,6,16:56,1,1,0,0,0,0,0,2,2,0,"V1 was east bound on a two lane, two way, non divided, narrow, dirt road. A non contact vehicle was south bound on the same roadway. V1 attempted to make room to get by the non contact vehicle, in doing so V1 lost control, departed the roadway to the left, where it impacted a tree with its frontal plane.",324.442431463755,3,4
14237,2019,13,48,1-13-2019-048-02,2,6,6,15:15,5,4,3,17,2,1,3,1,2,1,"Vehicle 1 was traveling north, in the first lane of a two lane highway. Vehicle 2 was stopped facing north, in the first lane ahead of V1. Vehicle 3 was stopped facing north, in the second lane. Vehicle 4 was stopped facing north, in the first lane ahead of V2. The front of V1 contacted the back of V2. V2 was pushed forward and the front of V2 contacted the back of V4. V1 departed the lane to the left side and the front of V1 contacted the back of V3, V3 was pushed forward and the front of V3 contacted the rear of V4, then the front of V3 contacted a concrete traffic barrier.",38.6004225927091,7,4
13736,2019,32,57,1-32-2019-057-07,7,4,1,01:58,1,1,0,0,0,0,0,2,2,0,V1 was traveling north on an undivided two lane roadway. V2 was legally parked in a drive way. V1 departed the roadway and the front of V1 impacted the back of V2. This pushed the front of V2 to impact a garage door.,6099.06771644394,7,4
13737,2019,66,29,1-66-2019-029-06,6,5,2,08:35,2,1,1,2,1,0,4,2,9,0,"V1 was traveling north on a two way, two lane, unmarked roadway. V1 went off the right side of the roadway to miss an animal in the roadway. The front of V1 struck a barbed wire fence, and a clump of bushes at the end of the barbed wire fence. V1 came to final rest off the roadway headed north.",272.737348532516,6,4
13738,2019,59,38,1-59-2019-038-01,1,5,2,08:45,4,4,5,34,2,2,1,1,1,5,"V1 was westbound in the number 2 lane of a two way, four-lane, undivided roadway. V2 was behind V1 in the same westbound lane. V3 was westbound in the number one travel lane of the same four-lane roadway. V4 was eastbound in the number 2 lane on the same four-lane roadway. V4 began to cross into the westbound lanes. V1 made an avoidance maneuver resulting in the right side of V1 impacting the left side of V3 (event 1). V3 came to final rest on the edge of the westbound roadway facing west. Then the front of V1 impacted the front of V4 (event 2). V1 rotated counter-clockwise across the westbound travel lanes and came to final rest next to the north concrete barrier facing east. V4 rotated counter clockwise resulting in the right side of V4 impacting the left side of V2 (event 3). V4 continued rotating counter-clockwise crossing both eastbound lanes and impacting the concrete barrier with its right rear bumper corner (event 4).  V4 came to final rest facing east in the number 1 lane of the eastbound lanes. V2 came to final rest next to V4 in the middle of the eastbound lanes facing west.",97.5886197752222,6,4
13739,2019,32,58,1-32-2019-058-04,4,5,3,16:48,4,4,1,1,1,0,6,2,2,1,"All vehicles were traveling northbound on a major highway in lane one. V2, V3 and V4 were stopped ahead of V1. V2 attempted to drive onto the paved shoulder in order to avoid being rear-ended by V1. The front of V1 impacted the back of V2. V2 started to rotate clockwise and impacted the back of V3. V2 rotated counter clockwise and impacted the concrete median on the east side of the roadway. After the impact with V2, V3 was pushed forward and rotated counter clockwise. The right side of V3 impacted the left side of V4.",3828.76679768169,7,4
14262,2019,11,71,1-11-2019-071-02,2,6,6,09:52,4,4,1,1,3,0,4,2,2,4,"Vehicles #1 and #2 were traveling westbound on a median divided roadway entering the intersection. Both Vehicles #1 and #2 were making a right hand turn from adjacent travel lanes. Vehicle #1 was contacted on the right side plane by the frontal plane of Vehicle #2. Vehicle #1 continued to travel across the three northbound lanes of the cross street, crossed over a grass median and contacted Vehicle #3 on its frontal plane with its' frontal plane while Vehicle #3 was stopped in its lane. Vehicle #3 then contacted its right frontal plane with the left side plane of Vehicle #4, which was also stopped and in the adjacent travel lane to Vehicle #3.",92.6243756268901,8,4
14263,2019,59,49,1-59-2019-049-02,2,7,3,23:33,1,1,2,5,2,0,4,1,9,1,V2 was northbound on a seven-lane roadway in the first lane. V1 was northbound on the same seven-lane roadway in the second lane. V1 merged into the first lane. The front of V1 impacted the rear of V2. V1 then spun clockwise and came to final rest in the middle of the roadway facing northwest. V2 came to final rest at the point of impact with V1.,169.504157105603,6,4
14264,2019,73,41,1-73-2019-041-03,3,7,5,16:12,1,2,3,10,4,1,3,1,1,4,"V1 was traveling south on a two way, two lane, undivided roadway approaching an intersection. V2 was traveling east on the intersecting two way, two lane, undivided roadway approaching the intersection where it turned left when the front of V1 contacted the left of V2.  V1 came to final rest off the roadway and V2 came to final rest on the roadway.",52.719429050104,3,4
14266,2019,24,75,1-24-2019-075-01,1,6,2,15:01,2,1,6,75,1,1,1,9,1,0,"V1 was traveling south on a two lane roadway, V1 departed the roadway on the right side before the front plane made impact with a utility pole.  V1  came to final rest at the pole and caught fire.",77.1666545613678,1,4
14267,2019,28,36,1-28-2019-036-04,4,7,6,21:14,1,1,0,0,0,0,0,2,2,0,"V1 was west bound on a two lane non-divided roadway, when the front of V1 impacted a deer in the roadway.",354.199773271864,3,4
14268,2019,48,40,1-48-2019-040-08,8,7,3,09:05,2,2,3,22,2,1,3,2,2,6,"V1 was traveling westbound on a 4 lane physically divided roadway, toward a diverging diamond intersection, in the number 2 lane.  V1 moved into the number 1 lane to pass a non-contact vehicle. V2 was traveling eastbound in the number 1 lane, approaching the diverging diamond. The front of V2 struck the front of V1. Then V1 departed the roadway to the south, and the left side of V1 struck an electrical box.",338.862850970814,12,4
14269,2019,66,41,1-66-2019-041-10,10,6,6,17:10,1,2,0,0,0,0,0,9,9,4,"V1 was traveling south through a four leg intersection on a two lane, two way, undivided roadway. V2 was traveling east through the same four leg intersection on a two lane, two way, undivided roadway. The front plane of V1 struck the left side plane of V2. V1 came to final rest south of the intersection, headed south, on the left side of the roadway. V2 came to final rest south of the intersection, headed south, in the middle of the roadway.",192.358934979935,6,4
13705,2019,25,31,1-25-2019-031-09,9,5,7,13:52,1,1,1,1,1,0,5,9,9,0,"V1 was originally facing west in a two-way, physically divided parking lot entrance/exit. V1 turned left, going south out of the parking lot. V1 drove onto the center median and the front of V1 impacted a crosswalk sign pole.",401.228405291668,2,4
14278,2019,76,31,1-76-2019-031-10,10,6,4,13:45,1,2,1,1,1,0,0,9,9,1,"V1 was traveling north on a two way, two lane, undivided roadway.  V2 was traveling north on the same roadway.  V2, while entering a private driveway was contacted on its rear right plane by V1's frontal plane.  Both V1 and V2 came to final rest on the roadway.",434.620753399894,3,4
14279,2019,14,38,1-14-2019-038-02,2,6,1,10:18,1,2,1,1,2,0,4,2,2,4,V1 was traveling south on a 3 lane roadway in lane two (turn lane) attempting to turn left onto an intersecting road. V2 was traveling northbound on the same roadway and going straight through the intersection. V1's front contacted V2's front within the intersection.,179.839669047239,8,4
14280,2019,14,39,1-14-2019-039-06,6,6,2,14:07,3,2,3,10,2,1,3,2,2,6,"Vehicle 1 was traveling southbound, and Vehicle 2 was traveling Northbound, on the same 3 lane roadway. Vehicle 1 began to rotate clockwise, and traveled over the left lane line. Vehicle 1 entered lane 1 northbound travel, and the left side of Vehicle 1 contacted the front of Vehicle 2. Vehicle 1 left, and Vehicle 2 left, contacted in a side slap fashion, and Vehicle 1 then traveled across all travel lanes to the right, and departed the west roadside. V1 traveled down a hill before coming to final rest. After initial impact, Vehicle 2 went off the roadway to the right and contacted a utility trailer with it's front where it also came to final rest.",2366.38317164353,8,4
14281,2019,15,50,1-15-2019-050-04,4,6,6,03:20,1,1,0,0,0,0,0,9,9,0,"V1 was traveling southbound on a two way roadway with three lanes of travel in each direction. As V1 was crossing an intersection, V1 departed the roadway on the right side and traveled approximately 25 meters before the frontal plane of V1 made contact with a corner of a building.",542.020165044445,1,4
14282,2019,15,51,1-15-2019-051-03,3,6,5,13:45,1,2,0,0,0,0,4,9,9,4,"V1 was traveling southbound on a two way, two lane, undivided roadway. V2 was traveling southwest bound on a two way, two lane, undivided roadway. As V1 was making a left turn at the above intersection, the left side plane of V1 made contact with the frontal plane of V2.",186.053475724185,1,4
14283,2019,31,41,1-31-2019-041-09,9,7,7,13:33,3,1,1,2,1,0,4,2,2,0,V1 was traveling northeast on a two lane two way undivided roadway. V1 departed its lane to the left and continued off the left side of the roadway in a counter clockwise yaw. V1 impacted a tree with the right side (event 1) causing damage. Continuing the counter clockwise rotation V1 impacted another tree with the back plane causing damage (event 2) before impacting another tree with the back plane causing damage (event 3). V1 came to final rest near the final point of impact facing southwest.,1184.83595820064,6,4
14284,2019,19,35,1-19-2019-035-04,4,7,1,01:34,2,1,0,0,0,0,0,2,2,0,Vehicle 1 was traveling southwest when it departed the right road edge. Vehicle 1's front plane contacted a utility pole.,587.808069448999,9,4
14285,2019,19,36,1-19-2019-036-09,9,7,1,10:26,1,1,1,1,1,0,4,2,2,0,Vehicle 1 was traveling west when it departed the right road edge. Vehicle 1's front plane contacted a utility pole.,671.297356389901,9,4
14286,2019,29,75,1-29-2019-075-05,5,6,5,19:00,3,1,1,1,1,0,8,9,9,0,V1 was traveling southbound on a single lane ramp . V1 departed the roadway on the right side. The right side plane of V1 impacted the guardrail face. V1 reentered the roadway. V1 then departed the roadway on the left side. The left side plane of V1 impacted the guardrail face. V1 crossed a median and entered the northbound lanes of the roadway. V1 departed the roadway on the left and impacted a tree with its frontal plane. The final rest position of V1 was facing eastbound.,39.3083474251821,2,4
14287,2019,29,76,1-29-2019-076-07,7,7,4,12:37,2,3,1,2,2,0,4,9,9,1,V1 was traveling westbound in the first lane of a two lane two-way undivided roadway approaching an intersection. V2 and V3 were traveling westbound in the first lane of a two lane two-way undivided roadway ahead of V1. V2 and V3 were stopped in the road to let another vehicle cross from the intersection. The frontal plane of V1 contacted the back of V2. The frontal plane of V2 then contacted the back of V3.,518.16012618555,2,4
14288,2019,29,77,1-29-2019-077-09,9,7,6,03:29,1,1,1,1,1,0,4,9,9,0,"V1 was traveling westbound in the first lane of a two lane, two-way roadway. V2 was legally parked facing west. The frontal plane of V1 impacted the rear plane of V2.",469.506504308041,2,4
14289,2019,25,48,1-25-2019-048-09,9,7,7,01:49,2,1,0,0,0,0,0,9,9,0,"V1 was traveling west on a one-way, two lane road approaching an interstate toll booth. The front left tire impacted a concrete barrier surrounding the toll booth. V1 then rolled to the right a total of 2 quarter turns and came to final rest next to the toll booth on its roof.",602.258516131241,2,4
14290,2019,17,76,1-17-2019-076-04,4,6,1,03:40,1,1,0,0,0,0,0,1,9,0,"V1 was traveling south on a two lane, two way, undivided roadway. V2 was legally parked south on the same two lane, two way, undivided roadway. The front of V1 contacted the rear of V2.",443.187026167899,4,4
14291,2019,17,77,1-17-2019-077-04,4,6,7,20:29,1,2,9,97,1,0,0,9,9,4,"V1 was traveling east on a three lane, two way roadway approaching an intersection.  V2 was traveling south on a three lane, two way roadway approaching the same intersection.  At the intersection  the front of V2 contacted the left side of V1.  V1 then fled the scene.",443.187026167899,4,4
14293,2019,26,81,1-26-2019-081-07,7,6,3,15:55,1,2,0,0,0,0,0,2,2,1,V1 and V2 were traveling north west on a 4 lane divided highway in the #3 lane. V2 decelerated due to traffic. The front of V1 impacted the back of V2.,4889.66536160534,10,4
